review_id,user_id,business_id,date,service_name,state,rec_score,q_responses,business_name,bus_lat,bus_log,stars,user_review,categories,user_name,review_count,average_stars,gender,age,user_log,user_lat,nearest_businesses,shortest_distance,distances,composite_score
57,177,98,2012-02-02 16:59:54,Brazilian wax,3,3,-1,Le Spa Kigali,-1.9478142,30.0929409,4.5,182.0,"Makeup Artists, Laser Hair Removal, Cosmetics & Beauty Supply, Hair Removal, Day Spas, Medical Spas, Shopping, Beauty & Spas, Skin Care, Massage Therapy, Hair Salons, Health & Medical",Olivia,13,3.15,0,30,29.368470211847864,-2.183036163733376,"['Furniture House Ltd', 'Piano Bar', 'Range group', 'Range group', 'Range group']",0.729464734030954,"[0.729464734030954, 0.7458308607047366, 0.779752794159363, 0.779752794159363, 0.779752794159363]",5.0600506350270384
191,224,98,2016-12-19 16:10:31,Spa services,1,9,1,Le Spa Kigali,-1.9478142,30.0929409,4.5,182.0,"Makeup Artists, Laser Hair Removal, Cosmetics & Beauty Supply, Hair Removal, Day Spas, Medical Spas, Shopping, Beauty & Spas, Skin Care, Massage Therapy, Hair Salons, Health & Medical",Emily,28,4.14,0,30,28.98554245496061,-2.450052168984945,"['Furniture House Ltd', 'Piano Bar', 'Mimoza Bar', 'Range group', 'Range group']",1.6863008237120063,"[1.6863008237120063, 1.7117462864222026, 1.74432830527096, 1.7461359207655687, 1.7461359207655687]",5.271743104314384
79,200,151,2011-08-25 02:14:34,Hair salon,2,5,1,Ikirezi Natural Products,-1.9611258,30.1059359,4.4,10.0,"Waxing, Beauty & Spas, Eyelash Service, Used, Vintage & Consignment, Hair Salons, Hair Removal, Makeup Artists, Shopping, Fashion",Zachary,15,3.88,1,30,29.706153186890692,-1.4373396930041633,"['ECO WASH  STEAM', 'Pet Veterinary And Pet Shop Kigali Rwanda', 'Chic Cafe Resto', 'Thella Cafe', 'Thella Cafe']",1.086740316191674,"[1.086740316191674, 1.1449179732141526, 1.1449179732141526, 1.148361077404652, 1.148361077404652]",5.357804629901712
92,221,99,2014-04-19 20:25:23,Shopping experience,2,7,1,M Peace Plaza,-1.9471895,30.0593224,4.2,1242.0,"Food Court, Shopping, Shopping Centers, IT Services & Computer Repair, Local Services, Souvenir Shops, Restaurants",Madhu,685,4.19,0,45,30.386033646134877,-1.8709387471702408,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'MU Salon', 'Papyrus Restaurant Gishushu']",0.44157906997057444,"[0.44157906997057444, 0.44157906997057444, 0.44157906997057444, 0.5032847881729313, 0.5279796082663536]",6.456975642636934
119,356,91,2014-02-05 20:32:03,Gun shop,2,8,1,Range group,-1.9739308,30.0478054,0.0,0.0,"Gun/Rifle Ranges, Specialty Schools, Education, Active Life",Mersadies,53,3.13,2,35,30.876136896717934,-2.078669561459015,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Nyandungu RestaurantBourbon Coffee', 'Mojo Palace']",1.2712552525737948,"[1.2712552525737948, 1.2712552525737948, 1.2712552525737948, 1.3935898746667548, 1.446316125058647]",4.430866305312588
99,240,91,2015-01-19 01:49:32,Shooting range,2,8,1,Range group,-1.9739308,30.0478054,0.0,0.0,"Gun/Rifle Ranges, Specialty Schools, Education, Active Life",Rosa,373,4.19,0,30,29.86524684254449,-2.670635816550849,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Naman Restaurant']",0.8337153905544973,"[0.8337153905544973, 0.8337153905544973, 0.8337153905544973, 0.8337153905544973, 1.2946639821171522]",4.612949340633969
139,33,161,2018-02-01 19:28:41,Fine dining,1,9,1,Fuchsia Sports Club,-1.9633001,30.0701153,4.1,110.0,"Active Life, Beer Gardens, Grocery, Middle Eastern, Specialty Food, American (New), Parks, Cafes, Food, Nightlife, Restaurants, Coffee & Tea, Lebanese",Katya,37,3.95,0,35,29.869333371702066,-1.4719840727032143,"['ECO WASH  STEAM', 'Thella Cafe', 'Thella Cafe', 'Thella Cafe', 'Thella Cafe']",0.9188935236738689,"[0.9188935236738689, 1.0169938959492433, 1.0169938959492433, 1.0169938959492433, 1.0169938959492433]",5.658881907857482
137,379,161,2018-02-11 18:04:01,Restaurant service,3,4,1,Fuchsia Sports Club,-1.9633001,30.0701153,4.1,110.0,"Active Life, Beer Gardens, Grocery, Middle Eastern, Specialty Food, American (New), Parks, Cafes, Food, Nightlife, Restaurants, Coffee & Tea, Lebanese",Igor,3,4.0,1,35,29.379313901896552,-2.3917843179377622,"['Piano Bar', 'Mimoza Bar', 'Range group', 'Range group', 'Range group']",0.9918415585476903,"[0.9918415585476903, 1.0010882199371525, 1.0242532720258921, 1.0242532720258921, 1.0242532720258921]",5.859784775026986
187,47,161,2018-05-28 23:07:50,Excellent service,1,10,1,Fuchsia Sports Club,-1.9633001,30.0701153,4.1,110.0,"Active Life, Beer Gardens, Grocery, Middle Eastern, Specialty Food, American (New), Parks, Cafes, Food, Nightlife, Restaurants, Coffee & Tea, Lebanese",Alexis,206,4.21,1,25,29.38047481713672,-2.3306882462373437,"['Piano Bar', 'Mimoza Bar', 'Range group', 'Range group', 'Range group']",0.8877374431008024,"[0.8877374431008024, 0.9094949601109957, 0.9213578765316993, 0.9213578765316993, 0.9213578765316993]",5.922634306378479
355,307,47,2017-10-02 15:25:14,Manicure,1,10,1,Rose Saloon Dreadlocks,-2.6060426,29.737733,3.0,1.0,"Beauty & Spas, Nail Technicians, Skin Care, Hair Removal, Waxing, Massage, Nail Salons",Lindsay,7,4.43,0,30,29.54466520818123,-2.016200163189087,"['Furniture House Ltd', 'La Terrasse Bar', 'La Terrasse Bar', 'Glamour Shop', 'Glamour Shop']",0.30632049951342527,"[0.30632049951342527, 0.3942627066864727, 0.3942627066864727, 0.39836770029533924, 0.39836770029533924]",5.687238055507115
245,26,157,2012-03-30 22:29:20,Spice shop,3,2,1,Meat shop market,-2.1967858,30.5889017,0.0,0.0,"Grocery, Herbs & Spices, Specialty Food, Food",Jimmi,47,3.2,1,45,29.742642079400927,-2.628354340045661,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Mimoza Bar']",0.86124565397011,"[0.86124565397011, 0.86124565397011, 0.86124565397011, 0.86124565397011, 1.2320887716185447]",3.503443562576865
213,370,157,2013-01-28 15:36:07,Tea shop,1,10,1,Meat shop market,-2.1967858,30.5889017,0.0,0.0,"Grocery, Herbs & Spices, Specialty Food, Food",Shilpa,76,4.11,0,25,29.88339689267819,-2.1649197215424443,"['Garden Fresh Rwanda', 'Garden Fresh Rwanda', 'SALAM CARGO AND SERVICES', 'Mimoza Bar', 'Water Access Rwanda']",0.15462380999623185,"[0.15462380999623185, 0.15462380999623185, 0.20755126822231687, 0.23029525257302566, 0.2418505583886446]",4.660450833064718
55,112,157,2012-01-04 15:15:37,Spice shop,2,7,1,Meat shop market,-2.1967858,30.5889017,0.0,0.0,"Grocery, Herbs & Spices, Specialty Food, Food",Mandy,754,3.46,0,25,29.31055183407161,-2.2738438792746,"['Piano Bar', 'Range group', 'Range group', 'Range group', 'Mimoza Bar']",0.9312406651277818,"[0.9312406651277818, 0.9657798948799083, 0.9657798948799083, 0.9657798948799083, 0.9726994476123326]",4.05667784603331
37,286,40,2010-01-10 14:28:56,Excellent service,2,7,1,Restaurant Zen Oriental Cuisine,-1.9382585,30.1013857,4.1,248.0,"Restaurants, Sushi Bars, Desserts, Food, Japanese",Jim,37,4.23,1,35,29.10937303014046,-2.2843302105114542,"['Furniture House Ltd', 'Piano Bar', 'Range group', 'Range group', 'Range group']",1.2010169730922649,"[1.2010169730922649, 1.3126202086520764, 1.3470267938286948, 1.3470267938286948, 1.3470267938286948]",5.817498855181168
300,207,40,2015-09-24 10:15:13,Restaurant service,3,3,-1,Restaurant Zen Oriental Cuisine,-1.9382585,30.1013857,4.1,248.0,"Restaurants, Sushi Bars, Desserts, Food, Japanese",Gwendolyn,986,4.11,0,35,29.67137756687119,-2.459622304818305,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Mimoza Bar']",0.7219310729108517,"[0.7219310729108517, 0.7219310729108517, 0.7219310729108517, 0.7219310729108517, 0.825970817126302]",5.185915323517966
192,17,40,2016-02-12 17:36:20,Restaurant service,1,10,1,Restaurant Zen Oriental Cuisine,-1.9382585,30.1013857,4.1,248.0,"Restaurants, Sushi Bars, Desserts, Food, Japanese",Liz,19,3.74,0,30,29.32148310061736,-1.8968151409479843,"['Furniture House Ltd', 'Glamour Shop', 'Glamour Shop', 'La Terrasse Bar', 'La Terrasse Bar']",0.30773754133353737,"[0.30773754133353737, 0.8322115363528835, 0.8322115363528835, 0.8322255017075054, 0.8322255017075054]",6.1214051443232425
102,214,33,2014-10-11 20:47:50,Coffee shop,3,2,1,Kunda Gelato  Gacuriro,-1.9239686,30.0953418,5.0,20.0,"Pizza, Restaurants, Gelato, Coffee & Tea, Ice Cream & Frozen Yogurt, Food",KB,1,1.0,2,30,29.175387304046943,-2.155353880458849,"['Furniture House Ltd', 'Piano Bar', 'Range group', 'Range group', 'Range group']",0.8659042353961801,"[0.8659042353961801, 1.1150914048738174, 1.1477880363230193, 1.1477880363230193, 1.1477880363230193]",4.900716773971398
155,268,33,2013-10-04 01:49:52,Gelato shop,1,9,-1,Kunda Gelato  Gacuriro,-1.9239686,30.0953418,5.0,20.0,"Pizza, Restaurants, Gelato, Coffee & Tea, Ice Cream & Frozen Yogurt, Food",Ash,303,3.61,2,25,29.52130577935453,-1.9536331900452488,"['Furniture House Ltd', 'La Terrasse Bar', 'La Terrasse Bar', 'Glamour Shop', 'Glamour Shop']",0.1464615034387522,"[0.1464615034387522, 0.4181325874001328, 0.4181325874001328, 0.4192808858070283, 0.4192808858070283]",5.7743196223498545
157,269,33,2015-07-04 13:31:45,Gelato shop,2,8,1,Kunda Gelato  Gacuriro,-1.9239686,30.0953418,5.0,20.0,"Pizza, Restaurants, Gelato, Coffee & Tea, Ice Cream & Frozen Yogurt, Food",Renton,73,3.96,2,35,29.22350718233422,-2.321355258911532,"['Piano Bar', 'Furniture House Ltd', 'Range group', 'Range group', 'Range group']",1.1398649032361419,"[1.1398649032361419, 1.162776297122112, 1.1743664137832188, 1.1743664137832188, 1.1743664137832188]",6.518901325568189
103,385,33,2013-10-24 20:02:09,Dessert shop,2,7,1,Kunda Gelato  Gacuriro,-1.9239686,30.0953418,5.0,20.0,"Pizza, Restaurants, Gelato, Coffee & Tea, Ice Cream & Frozen Yogurt, Food",Mike,92,3.85,1,32,30.147308233463797,-2.2879589288175075,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Posada Lounge']",0.3290438211566552,"[0.3290438211566552, 0.3290438211566552, 0.3290438211566552, 0.3290438211566552, 0.36700544501706833]",6.586802194554757
103,385,33,2013-10-24 20:02:09,Dessert shop,2,7,1,Kunda Gelato  Gacuriro,-1.9239686,30.0953418,5.0,20.0,"Pizza, Restaurants, Gelato, Coffee & Tea, Ice Cream & Frozen Yogurt, Food",Mike,92,3.85,1,32,30.147308233463797,-2.2879589288175075,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Posada Lounge']",0.3290438211566552,"[0.3290438211566552, 0.3290438211566552, 0.3290438211566552, 0.3290438211566552, 0.36700544501706833]",6.586802194554757
382,385,112,2013-10-15 19:38:39,Restaurant service,2,7,-1,Jambo Beach,-1.8485095,30.4785537,3.9,181.0,"Restaurants, Food, Caribbean, Food Trucks",Mike,92,3.85,1,32,30.147308233463797,-2.2879589288175075,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Posada Lounge']",0.3290438211566552,"[0.3290438211566552, 0.3290438211566552, 0.3290438211566552, 0.3290438211566552, 0.36700544501706833]",5.722112778220925
382,385,112,2013-10-15 19:38:39,Restaurant service,2,7,-1,Jambo Beach,-1.8485095,30.4785537,3.9,181.0,"Restaurants, Food, Caribbean, Food Trucks",Mike,92,3.85,1,32,30.147308233463797,-2.2879589288175075,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Posada Lounge']",0.3290438211566552,"[0.3290438211566552, 0.3290438211566552, 0.3290438211566552, 0.3290438211566552, 0.36700544501706833]",5.722112778220925
327,22,145,2016-04-11 18:28:00,Gel manicure,3,2,-1,MU Salon,-1.9317823,30.1341687,0.0,0.0,"Nail Salons, Beauty & Spas, Massage",Monika,33,3.76,0,35,29.47912345367111,-2.0022326667812123,"['Furniture House Ltd', 'La Terrasse Bar', 'La Terrasse Bar', 'Glamour Shop', 'Glamour Shop']",0.23832768053437745,"[0.23832768053437745, 0.5107715666230869, 0.5107715666230869, 0.513809353449806, 0.513809353449806]",3.3733982407231
392,139,112,2013-08-04 23:16:57,Food truck,3,1,1,Jambo Beach,-1.8485095,30.4785537,3.9,181.0,"Restaurants, Food, Caribbean, Food Trucks",Belle,29,3.48,0,25,29.63183654944707,-1.741465103089764,"['Pet Veterinary And Pet Shop Kigali Rwanda', 'Chic Cafe Resto', 'Salon la beaute', 'Furniture House Ltd', 'Quincaillerie Siza']",0.4815941012368712,"[0.4815941012368712, 0.4815941012368712, 0.48990073005178, 0.5261546927479086, 0.5632276478526795]",4.980759604769505
118,254,112,2012-07-16 16:19:57,Food truck service,2,6,-1,Jambo Beach,-1.8485095,30.4785537,3.9,181.0,"Restaurants, Food, Caribbean, Food Trucks",D.T.,93,4.18,2,35,29.537855560357816,-2.2079894317652875,"['Piano Bar', 'Range group', 'Range group', 'Range group', 'Mimoza Bar']",0.45294898235411685,"[0.45294898235411685, 0.48729142379269624, 0.48729142379269624, 0.48729142379269624, 0.4907287325470414]",5.422430038824695
337,306,171,2009-08-04 04:37:43,Restaurant service,2,5,1,Mamba,-1.9545916,30.0815476,4.1,676.0,"Nightlife, Restaurants, Sports Bars, Bars, Ethiopian",Ruth,138,3.59,0,30,29.760908734870156,-1.8242318516279263,"['Pet Veterinary And Pet Shop Kigali Rwanda', 'Chic Cafe Resto', 'Salon la beaute', 'Quincaillerie Siza', 'Thella Cafe']",0.16188471537303137,"[0.16188471537303137, 0.16188471537303137, 0.1875292243622065, 0.23142334823307056, 0.2373790577231733]",5.563572290741919
21,368,171,2011-02-14 02:17:41,Bar and Grill,2,7,1,Mamba,-1.9545916,30.0815476,4.1,676.0,"Nightlife, Restaurants, Sports Bars, Bars, Ethiopian",Joli,16,4.44,2,25,29.29958709659453,-1.790403577949849,"['Furniture House Ltd', 'Glamour Shop', 'Glamour Shop', 'La Terrasse Bar', 'La Terrasse Bar']",0.4609413919802429,"[0.4609413919802429, 0.9624741696679141, 0.9624741696679141, 0.9645660460082802, 0.9645660460082802]",6.327200059618233
186,328,171,2010-01-08 20:13:42,Live music,1,10,1,Mamba,-1.9545916,30.0815476,4.1,676.0,"Nightlife, Restaurants, Sports Bars, Bars, Ethiopian",Kristin,54,4.31,0,35,29.893133549585517,-2.552184398647901,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Naman Restaurant']",0.5352165849560152,"[0.5352165849560152, 0.5352165849560152, 0.5352165849560152, 0.5352165849560152, 0.9895518827872984]",6.180762598307065
234,250,171,2010-03-15 17:08:44,Bar and Dancing,2,7,1,Mamba,-1.9545916,30.0815476,4.1,676.0,"Nightlife, Restaurants, Sports Bars, Bars, Ethiopian",Caitlin,111,4.06,0,28,30.70205161263137,-2.0195226184922324,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Nyandungu RestaurantBourbon Coffee', 'Papyrus Restaurant Gishushu']",0.91180514111787,"[0.91180514111787, 0.91180514111787, 0.91180514111787, 1.0373789331337973, 1.1093059854445606]",6.047454233900927
366,283,147,2015-08-19 04:54:55,Thrift store,3,3,1,Umucyo Boutique,-1.9661459,30.0587273,3.5,17.0,"Used, Vintage & Consignment, Local Services, Home Decor, Shopping, Women's Clothing, Thrift Stores, Community Service/Non-Profit, Home & Garden, Fashion",Julia,9,3.5,0,30,30.62432275411025,-2.3863433950188337,"['Posada Lounge', 'Mojo Palace', 'Mojo Palace', 'Mojo Palace', 'Mojo Palace']",1.1482445420469978,"[1.1482445420469978, 1.1654137985775446, 1.1654137985775446, 1.1654137985775446, 1.1654137985775446]",5.13244842200834
344,255,75,2015-10-24 01:17:44,Rug cleaning,1,10,1,Fluffy Home,-1.9526468,30.091816,5.0,2.0,"Carpet Cleaning, Rugs, Shopping, Flooring, Local Services, Home Cleaning, Carpeting, Home & Garden, Home Services",Paul,643,3.52,1,45,29.748131870146025,-2.6471093265718117,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Mimoza Bar']",0.892481315214184,"[0.892481315214184, 0.892481315214184, 0.892481315214184, 0.892481315214184, 1.2792763523412591]",6.212239672953417
221,253,89,2010-08-22 00:02:16,Gym membership,2,7,1,WAKA Kimi,-1.9526577,30.0813898,4.4,179.0,"Active Life, Fitness & Instruction, Trainers, Gyms",John,33,3.64,1,30,29.36251473942342,-2.765067192442863,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Mimoza Bar']",1.6475328705517218,"[1.6475328705517218, 1.6475328705517218, 1.6475328705517218, 1.6475328705517218, 1.7747759882701843]",5.508293180967813
272,136,137,2008-05-02 20:56:20,Sports team,1,10,1,Gahanga Cricket Stadium,-2.0290307,30.1059773,4.4,216.0,"Arts & Entertainment, Professional Sports Teams",matt,17,4.39,2,30,29.266937727590857,-1.887517475004588,"['Furniture House Ltd', 'Glamour Shop', 'Glamour Shop', 'La Terrasse Bar', 'La Terrasse Bar']",0.41818420562972825,"[0.41818420562972825, 0.9432078509258756, 0.9432078509258756, 0.9432344954710599, 0.9432344954710599]",6.429301039336801
108,236,137,2015-05-12 18:34:20,Sporting event,1,9,1,Gahanga Cricket Stadium,-2.0290307,30.1059773,4.4,216.0,"Arts & Entertainment, Professional Sports Teams",Adam,36,4.32,1,35,29.64889605097078,-1.8171095994263244,"['Salon la beaute', 'Chic Cafe Resto', 'Pet Veterinary And Pet Shop Kigali Rwanda', 'Glamour Shop', 'Glamour Shop']",0.32650402626327224,"[0.32650402626327224, 0.33210496073901935, 0.33210496073901935, 0.4003116786452708, 0.4003116786452708]",6.146070280699363
90,372,137,2018-04-16 04:57:23,Sports entertainment,1,10,1,Gahanga Cricket Stadium,-2.0290307,30.1059773,4.4,216.0,"Arts & Entertainment, Professional Sports Teams",Steve,12,4.67,1,35,29.758988175520383,-2.1113041600732703,"['Range group', 'Range group', 'Range group', 'Kuruhimbi Milk bar', 'Kuruhimbi Milk bar']",0.01815213552769098,"[0.01815213552769098, 0.01815213552769098, 0.01815213552769098, 0.03820805769383525, 0.03820805769383525]",6.693169923553744
232,63,137,2012-03-30 08:33:43,Sports team,1,10,1,Gahanga Cricket Stadium,-2.0290307,30.1059773,4.4,216.0,"Arts & Entertainment, Professional Sports Teams",Jeff,1387,4.31,1,35,29.23937175804226,-1.9601111878281243,"['Furniture House Ltd', 'La Terrasse Bar', 'La Terrasse Bar', 'Glamour Shop', 'Glamour Shop']",0.48756497926301157,"[0.48756497926301157, 0.9780595213503394, 0.9780595213503394, 0.9795638364467829, 0.9795638364467829]",6.355725741216525
246,391,11,2015-07-04 00:13:30,Restaurant service,3,3,-1,Lavana,-1.9600167,30.0831264,4.3,501.0,"Pizza, Food, Restaurants",Alexandra,299,4.11,0,35,29.759054463002983,-1.4174539410279396,"['ECO WASH  STEAM', 'Thella Cafe', 'Thella Cafe', 'Thella Cafe', 'Thella Cafe']",1.0987701795238747,"[1.0987701795238747, 1.1739895175819812, 1.1739895175819812, 1.1739895175819812, 1.1739895175819812]",5.2152766151353065
394,168,11,2014-06-28 18:58:23,Food establishment,2,8,1,Lavana,-1.9600167,30.0831264,4.3,501.0,"Pizza, Food, Restaurants",Matt,552,3.86,1,35,29.462772733985243,-2.4953628567374,"['Mimoza Bar', 'Piano Bar', 'Water Access Rwanda', 'Range group', 'Range group']",1.0826513622644085,"[1.0826513622644085, 1.1016064318700474, 1.1232312546882395, 1.1295276845341984, 1.1295276845341984]",6.222679082569577
156,279,11,2014-09-25 17:30:53,Food delivery service,2,8,1,Lavana,-1.9600167,30.0831264,4.3,501.0,"Pizza, Food, Restaurants",Tom,12,3.92,1,25,29.637954912193784,-2.1295156852168104,"['Piano Bar', 'Range group', 'Range group', 'Range group', 'Kokobe']",0.193508953375664,"[0.193508953375664, 0.22706225644545963, 0.22706225644545963, 0.22706225644545963, 0.2391513559452575]",6.674398474701481
238,171,15,2012-10-08 16:27:16,Slow service,3,2,1,Impact Hub Kigali,-1.9583801,30.0695703,4.2,173.0,"Nightlife, Restaurants, American (Traditional), Pubs, Bars",Geralyn,59,3.93,0,45,29.746146859407947,-1.3882069961084809,"['ECO WASH  STEAM', 'Thella Cafe', 'Thella Cafe', 'Thella Cafe', 'Thella Cafe']",1.1773446177074403,"[1.1773446177074403, 1.2517433341083153, 1.2517433341083153, 1.2517433341083153, 1.2517433341083153]",5.2868513756616515
182,98,15,2013-02-22 02:44:59,Restaurant service,2,6,1,Impact Hub Kigali,-1.9583801,30.0695703,4.2,173.0,"Nightlife, Restaurants, American (Traditional), Pubs, Bars",Barry,59,3.73,1,45,29.291633886618307,-1.8950389054386456,"['Furniture House Ltd', 'La Terrasse Bar', 'La Terrasse Bar', 'Glamour Shop', 'Glamour Shop']",0.3672564942801017,"[0.3672564942801017, 0.8912899052590032, 0.8912899052590032, 0.89134089121434, 0.89134089121434]",5.90703086627604
262,80,153,2017-03-03 22:32:19,Seafood restaurant,1,10,1,Burrows Bar  Restaurant,-1.9465246,30.093647,4.1,367.0,"Food, Grocery, Specialty Food, Sandwiches, American (Traditional), Butcher, Fish & Chips, Seafood Markets, Restaurants, Seafood, Salad",Ali,4,5.0,1,35,29.744952214307563,-1.5845102677272191,"['ECO WASH  STEAM', 'Pet Veterinary And Pet Shop Kigali Rwanda', 'Chic Cafe Resto', 'Thella Cafe', 'Thella Cafe']",0.715853292808441,"[0.715853292808441, 0.7637757981467099, 0.7637757981467099, 0.7679590943407741, 0.7679590943407741]",6.398186987940291
301,52,158,2016-09-30 20:42:21,Food tour,3,2,1,Heaven Restaurant  Boutique Hotel,-1.9468666,30.0650089,4.3,641.0,"Tours, Walking Tours, Hotels & Travel, Food Tours",Minnie,4,3.0,0,35,29.890295031091348,-2.470648808774315,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Naman Restaurant']",0.36544290610008784,"[0.36544290610008784, 0.36544290610008784, 0.36544290610008784, 0.36544290610008784, 0.7939869931111034]",5.35469913016099
220,7,36,2015-08-20 01:32:29,Retail shopping,1,10,1,Gatagara Pottery,-2.2974269,29.7485242,4.7,6.0,"Shopping, Shopping Centers",Rashu,21,4.38,2,35,29.26310985954056,-1.88475185364402,"['Furniture House Ltd', 'Glamour Shop', 'Glamour Shop', 'La Terrasse Bar', 'La Terrasse Bar']",0.42667255345737504,"[0.42667255345737504, 0.9520700869684665, 0.9520700869684665, 0.9521406770366856, 0.9521406770366856]",6.4609079238105975
254,292,53,2018-04-28 13:24:43,Photo restoration,1,10,1,Ivuka Arts,-1.9420274,30.0909478,4.5,82.0,"Arts & Entertainment, Shopping, Photography Stores & Services",Toki,28,4.31,2,35,30.17355394734409,-1.8773184252169608,"['MU Salon', 'Princes and Princesses of Heaven', 'Papyrus Restaurant Gishushu', 'Papyrus Restaurant Gishushu', 'Fayrouz Restaurant and Hostel']",0.12516996268045724,"[0.12516996268045724, 0.2145335856095676, 0.22604283323654137, 0.22604283323654137, 0.27458922951819986]",6.716253750254073
34,324,108,2017-04-19 18:52:09,Customized menu,1,9,1,Gorilla Café by Food  Stuff,-1.4310548,29.5639057,4.6,7.0,"Mexican, Italian, Food Trucks, Restaurants, Food",Laith,149,4.35,1,35,29.72483518569862,-2.5238937288762298,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Mimoza Bar']",0.7031197714461106,"[0.7031197714461106, 0.7031197714461106, 0.7031197714461106, 0.7031197714461106, 0.9696462790858368]",5.988358468916673
28,363,87,2015-12-20 23:37:56,Boutique shop,1,9,1,Inzuki Designs,-1.950569,30.0609396,4.2,45.0,"Home & Garden, Shopping, Furniture Stores, Antiques, Home Decor",Joe,126,3.46,1,35,30.02295814600428,-1.4879861471733289,"['ECO WASH  STEAM', 'Kunda Gelato  Gacuriro', 'Kunda Gelato  Gacuriro', 'Kunda Gelato  Gacuriro', 'Kunda Gelato  Gacuriro']",0.8977864689187065,"[0.8977864689187065, 1.0119656925639113, 1.0119656925639113, 1.0119656925639113, 1.0119656925639113]",5.648703877441822
62,198,87,2016-01-30 15:20:47,Vintage store,3,3,1,Inzuki Designs,-1.950569,30.0609396,4.2,45.0,"Home & Garden, Shopping, Furniture Stores, Antiques, Home Decor",Wim,45,3.66,1,30,29.908053755721976,-2.1395229923050496,"['Garden Fresh Rwanda', 'Garden Fresh Rwanda', 'SALAM CARGO AND SERVICES', 'Akagera Motors', 'Akagera Motors']",0.07879027772619294,"[0.07879027772619294, 0.07879027772619294, 0.131265101394765, 0.16464558722114667, 0.16464558722114667]",5.98200389523997
27,70,162,2012-09-10 14:18:23,Restaurant service,3,4,1,Naman Restaurant,-1.9882592,30.1092406,4.0,1.0,"Food, Restaurants, Seafood",Glam,24,3.38,2,35,29.95292886274016,-2.081284539911376,"['Akagera Motors', 'Akagera Motors', 'SALAM CARGO AND SERVICES', 'Step Up Solutions Ltd', 'Step Up Solutions Ltd']",0.010198623308016802,"[0.010198623308016802, 0.010198623308016802, 0.06464747571952305, 0.07096367897351523, 0.07096367897351523]",6.282730547635956
35,193,162,2015-09-25 11:10:45,Restaurant service,2,8,1,Naman Restaurant,-1.9882592,30.1092406,4.0,1.0,"Food, Restaurants, Seafood",D,5,4.6,2,30,30.133934797449257,-1.583650182324342,"['ECO WASH  STEAM', 'Kunda Gelato  Gacuriro', 'Kunda Gelato  Gacuriro', 'Kunda Gelato  Gacuriro', 'Kunda Gelato  Gacuriro']",0.7625559558648011,"[0.7625559558648011, 0.8330347694697282, 0.8330347694697282, 0.8330347694697282, 0.8330347694697282]",6.607645525859607
171,325,111,2009-05-22 04:04:36,Restaurant dining,2,5,1,Coffee Eden Park,-1.9440792,30.0618972,4.0,1.0,"Sandwiches, American (New), Restaurants",Jim,42,3.47,1,35,29.280984513727297,-2.2439400687798,"['Furniture House Ltd', 'Piano Bar', 'Range group', 'Range group', 'Range group']",0.9361607607423266,"[0.9361607607423266, 0.9565822681766819, 0.9910287533399205, 0.9910287533399205, 0.9910287533399205]",5.050952884999387
194,315,111,2010-01-08 21:32:57,Breakfast restaurant,3,3,1,Coffee Eden Park,-1.9440792,30.0618972,4.0,1.0,"Sandwiches, American (New), Restaurants",Zoe,539,3.38,0,35,29.712992609808765,-2.364889311177534,"['Mimoza Bar', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium']",0.5728634081374995,"[0.5728634081374995, 0.5967348990941153, 0.5967348990941153, 0.5967348990941153, 0.5967348990941153]",5.524767667491263
